age,gender,security_no,region_category,joining_date,joined_through_referral,referral_id,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_session_duration,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn,plan_tier,logins_90d,active_days_90d,api_calls_90d,session_minutes_90d,days_since_active,email,phone_number
45,F,4TU4KM1,City,28-05-2017,Yes,CID1357,Credit/Debit Card Offers,Both,Fiber_Optic,10:23:22,5,942.38,48303.9,12,584.32,Yes,Yes,Yes,No Information Available,No reason specified,1,Basic,14,11,298,210.77,1,sintagunawan80567@yahoo.com,08574866564
34,M,MMR155W,City,24-01-2016,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,15:02:36,12,44.49,3432.73,27,657.23,No,Yes,No,Not Applicable,Too many ads,1,Basic,23,21,379,590.95,3,nandasari43591@gmail.com,081178509942
33,M,A6IPWZ5,City,01-08-2017,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,2:15:22,13,32.17,22136.66,18,768.5,Yes,No,No,Not Applicable,Poor Product Quality,0,Pro,33,26,1992,967.61,1,fajarhidayat88543@gmail.com,081205609565
42,F,9C5445B,Town,14-08-2016,No,xxxxxxxx,Without Offers,Desktop,Mobile_Data,17:59:54,10,200.0,9825.66,14,599.93,No,Yes,Yes,Unsolved,Poor Customer Service,1,Basic,21,18,345,653.07,0,jokowahyudi85140@yahoo.com,08951153127
45,F,MV8STDT,Village,04-06-2017,No,xxxxxxxx,Credit/Debit Card Offers,?,Fiber_Optic,21:29:33,-999,364.46,20069.36,24,95.59851959,Yes,No,No,Not Applicable,Poor Product Quality,1,Basic,16,15,390,498.53,22,dwifauzi49833@yahoo.com,08826031580
61,F,SATVA5K,Village,02-04-2017,Yes,CID17961,Credit/Debit Card Offers,?,Mobile_Data,20:56:01,2,100.69,48929.68,-18.59278321,559.54,No,Yes,Yes,Unsolved,Too many ads,1,Basic,15,15,476,365.05,0,dimaskusumawati58436@gmail.com,0813509769
23,M,DLLXFIA,City,26-07-2015,Yes,CID46886,Credit/Debit Card Offers,Desktop,Mobile_Data,9:27:28,-999,-796.8429551,15419.38,11,729.39,No,Yes,No,Not Applicable,Poor Customer Service,0,Enterprise,26,24,9315,319.5,4,ditasetiawan72093@gmail.com,08219677414
24,M,89Z1OJ8,Village,20-01-2015,?,CID38811,Credit/Debit Card Offers,?,Wi-Fi,19:58:02,13,923.9865564,99300.76,Error,888.76237,No,Yes,No,Not Applicable,Reasonable Price,0,Enterprise,43,35,17243,1020.34,4,robertpratama27390@gmail.com,085300696507
36,M,NVUED3E,City,10-02-2017,?,CID17028,Credit/Debit Card Offers,Smartphone,Mobile_Data,11:30:20,8,55.67,58226.47,12,757.09,No,Yes,Yes,Solved,Reasonable Price,0,Enterprise,33,32,9207,901.04,0,sarimoore8893@yahoo.com,08574837840
13,M,WSI216O,,15-11-2015,Yes,CID32937,Credit/Debit Card Offers,?,Fiber_Optic,17:34:41,17,193.54,49249.99,39.84810523,657.9,Yes,No,Yes,Solved in Follow-up,Poor Website,0,Basic,11,11,368,242.43,24,arikurnia94154@gmail.com,08827714726
19,F,ZM9MT96,City,04-09-2017,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,11:04:56,12,197.22,3815.62,Error,535.9,Yes,No,No,Not Applicable,Too many ads,1,Basic,26,25,418,614.54,7,sitinugroho81585@yahoo.com,087716173762
38,F,GMXG73K,Town,13-07-2015,?,CID31479,Gift Vouchers/Coupons,Desktop,Wi-Fi,1:19:12,11,115.69,34978.05,20,645.97,No,Yes,No,Not Applicable,Too many ads,1,Basic,14,14,252,392.42,8,mayakusuma28287@yahoo.com,085708552464
59,M,3P6JI5F,,26-02-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Both,Fiber_Optic,17:41:29,9,237.34,37977.57,11,619.42,Yes,No,No,Not Applicable,No reason specified,1,Basic,4,4,300,50.19,11,mariagonzalez37730@yahoo.com,08139878915
43,F,L8P6WTL,City,07-05-2015,Yes,CID43283,Without Offers,Smartphone,Wi-Fi,18:05:45,22,238.71,8402.27,10,547.16,Yes,Yes,No,Not Applicable,Poor Customer Service,1,Basic,9,9,279,127.96,21,dianmoore70423@gmail.com,082253162641
57,M,WAZNIXW,City,24-02-2017,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,17:33:51,18,80.3,37887.53,10,690.08,No,Yes,Yes,No Information Available,Poor Website,1,Basic,19,19,377,329.84000000000003,15,linakartika83461@yahoo.com,0895513512
51,M,EIO8MOP,,03-07-2016,Yes,CID10241,Without Offers,Smartphone,Fiber_Optic,6:03:56,2,630.12,33167.06,25,559.88,Yes,Yes,Yes,No Information Available,No reason specified,1,Basic,11,10,273,239.94,0,arikusumawati58051@gmail.com,0812530221263
41,F,BGSAQIT,Town,08-07-2015,Yes,CID19789,Gift Vouchers/Coupons,Desktop,Fiber_Optic,11:09:55,24,249.34,5489.76,19,757.11,No,Yes,No,Not Applicable,Poor Product Quality,0,Enterprise,31,25,11798,499.96,11,gilangjackson56673@gmail.com,0896444212
21,M,54MR6QD,Town,01-08-2016,No,xxxxxxxx,Without Offers,?,Mobile_Data,4:22:45,13,49.11,19842.94,29,1001.687499,Yes,No,No,Not Applicable,Poor Website,0,Pro,35,30,1933,903.59,6,indranovita667@gmail.com,089588379288
22,M,FQ5TD8U,City,07-03-2017,?,CID34884,Gift Vouchers/Coupons,?,Mobile_Data,17:12:46,14,844.22,40106.17,24,515.96,Yes,Yes,Yes,Solved in Follow-up,Poor Product Quality,1,Basic,18,15,264,440.43,4,kemalastuti8781@yahoo.com,0812969701480
50,F,2E577EC,Town,28-09-2017,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,13:09:16,5,-867.9155742,49787.6,19,728.3,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,0,Enterprise,39,31,7203,778.8199999999999,1,lukmanwibowo10429@yahoo.com,08214121859
63,M,AFFWQOJ,Town,14-06-2015,?,CID9573,Without Offers,Desktop,Wi-Fi,22:20:19,6,373.44,42756.71,8,1048.997983,Yes,No,Yes,Unsolved,Poor Customer Service,0,Pro,20,20,1430,552.15,3,mariamelati44540@gmail.com,08951790319
12,M,QE8YGBK,Town,20-02-2015,Yes,CID25016,Gift Vouchers/Coupons,Both,Fiber_Optic,6:25:59,23,226.9,13634.23,9,582.64,No,Yes,Yes,No Information Available,Too many ads,1,Basic,9,8,307,172.95,1,jamesgarcia80577@gmail.com,0811429468
59,M,S0HHYR9,,09-03-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,4:22:53,11,34.81,27120.21,12,716.16,Yes,No,No,Not Applicable,Too many ads,1,Basic,15,13,409,254.87,1,jamesanderson47429@yahoo.com,082104353450
36,F,5MXS86G,Town,02-05-2016,Yes,CID43520,Gift Vouchers/Coupons,Both,Fiber_Optic,8:53:09,6,1175.75,2151.42,9,1136.107485,Yes,No,Yes,Solved in Follow-up,Poor Website,0,Pro,27,23,1509,539.36,13,chriswijaya41663@gmail.com,0853461916
56,F,SAWTDTQ,Town,06-06-2015,Yes,CID37727,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,3:06:10,20,34.92,37195.42,21,714.12,No,Yes,No,Not Applicable,Poor Website,0,Enterprise,42,33,11877,973.76,0,sarahmartinez66469@gmail.com,0813034125
19,M,XZUSCAF,Town,05-01-2015,No,xxxxxxxx,,Smartphone,Fiber_Optic,1:24:07,18,33.51,11390.75,15,654.41,No,Yes,No,Not Applicable,Too many ads,1,Basic,14,14,251,282.99,3,annamiller7497@gmail.com,08138517117
37,F,NALDERM,Town,05-04-2015,Yes,CID26385,Credit/Debit Card Offers,Smartphone,Fiber_Optic,15:47:31,10,96.44,41250.24,9,750.14,No,Yes,No,Not Applicable,Products always in Stock,0,Pro,39,34,1763,990.21,0,steverahayu87762@yahoo.com,0881805430
16,F,S8Z7MXF,City,15-12-2017,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,21:05:37,1,306.24,28220.83,Error,612.89,Yes,No,No,Not Applicable,Poor Website,1,Basic,7,6,376,138.63,30,nandahandayani57133@gmail.com,0895228344813
25,M,FN4AB5E,Town,11-03-2017,Yes,CID38283,Gift Vouchers/Coupons,Desktop,Fiber_Optic,20:39:57,11,3235.578521,47837.85,22,,Yes,Yes,Yes,Solved,Too many ads,1,Basic,9,9,293,167.63,9,kevinpurnama11390@gmail.com,0811551966
60,M,BW5NUU2,Town,16-06-2015,Yes,CID20440,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,19:22:17,12,-797.2989268,31384.58,Error,467.923099,No,Yes,Yes,Unsolved,Products always in Stock,0,Enterprise,56,40,8723,1307.43,2,sarahjohnson97034@yahoo.com,0878293522
32,F,EKSEANN,City,18-08-2017,?,CID12479,Gift Vouchers/Coupons,Desktop,Wi-Fi,0:38:10,11,85.1,38084.34,21,716.76,Yes,No,Yes,Unsolved,Poor Website,0,Enterprise,35,29,9124,622.92,0,raniputri38734@gmail.com,081137779969
14,M,ZMH43BM,City,15-08-2017,No,xxxxxxxx,Without Offers,Desktop,Mobile_Data,21:26:22,15,34.9,17812.03,10,668.52,No,Yes,No,Not Applicable,Poor Customer Service,1,Basic,11,11,538,199.37,2,linabrown57557@yahoo.com,0858489584281
61,F,NPDA8V5,City,02-08-2016,Yes,CID6606,Without Offers,Both,Fiber_Optic,8:26:26,5,1044.77,26659.56,21,542.77,Yes,No,No,Not Applicable,Poor Product Quality,1,Basic,7,7,259,132.82,9,indrarahayu9860@gmail.com,08132882763
60,F,5MVPAN1,City,25-11-2017,No,xxxxxxxx,Without Offers,?,Wi-Fi,4:59:01,19,171.48,8316.57,46.36717147,755.53,Yes,No,No,Not Applicable,No reason specified,0,Enterprise,21,20,10417,272.99,6,michaeldavis75732@yahoo.com,0852282402279
41,F,O6MOE7W,City,22-09-2015,?,xxxxxxxx,Without Offers,Desktop,Wi-Fi,2:58:36,5,125.31,13320.47,28,714.42,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,1,Basic,18,17,332,342.14,1,sintapurnama64279@gmail.com,0853607647757
24,F,7YVOSHL,City,21-08-2016,No,xxxxxxxx,Credit/Debit Card Offers,Both,Wi-Fi,23:48:31,5,316.07,11961.59,8,650.99,No,Yes,No,Not Applicable,Too many ads,1,Pro,16,15,1834,198.21,7,sitikusuma49489@yahoo.com,088176383062
40,F,7AXDEQA,Town,10-03-2016,Yes,CID53471,Credit/Debit Card Offers,Desktop,Wi-Fi,1:49:00,16,182.51,8085.46,12,605.14,Yes,No,Yes,No Information Available,Poor Product Quality,1,Basic,19,15,318,440.94,4,jokofauzi9557@yahoo.com,089606076389
62,F,AWLH8A3,City,06-09-2017,Yes,CID31855,Credit/Debit Card Offers,Desktop,Mobile_Data,4:13:56,23,77.78,12423.14,27,705.68,No,Yes,No,Not Applicable,Poor Customer Service,0,Enterprise,39,31,8767,904.79,0,adityariyadi80135@gmail.com,0852521299
15,F,MRRYKVJ,Town,25-11-2016,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,9:58:43,7,33.08,14898.81,25,,Yes,No,No,Not Applicable,No reason specified,1,Basic,14,13,367,294.48,8,linasyahputra95007@gmail.com,0857282352550
62,M,9NDN6PK,City,19-04-2017,Yes,CID2818,Gift Vouchers/Coupons,Desktop,Wi-Fi,3:51:38,12,822.56,38412.56,13,314.1212139,Yes,No,Yes,Unsolved,Poor Customer Service,1,Pro,34,28,2144,961.31,7,chriskusumawati96596@yahoo.com,089698264295
16,F,I933BKE,Town,01-02-2016,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,4:08:46,18,242.13,45230.1,2,707.61,Yes,Yes,Yes,Unsolved,Products always in Stock,0,Enterprise,48,39,9672,992.56,1,oliviaputri26915@yahoo.com,08815798420
58,M,VC02BZK,Town,07-04-2017,Yes,CID14050,Without Offers,?,Wi-Fi,6:32:59,18,34.18,22571.15,9,1027.807977,Yes,No,No,Not Applicable,No reason specified,1,Basic,11,11,311,181.54,8,megawati12643@gmail.com,0821674778
34,F,LLV09QR,Town,17-10-2015,?,CID48955,Credit/Debit Card Offers,Desktop,Mobile_Data,20:38:46,18,185.63,41100.11,Error,172.5615905,Yes,No,Yes,Unsolved,Poor Website,0,Enterprise,24,19,12218,523.98,0,chrisjackson4369@gmail.com,0852657112634
47,F,GGLWBQ9,Town,15-10-2017,Yes,CID33993,Without Offers,Smartphone,Mobile_Data,4:36:27,7,48.46,19190.94,11,530.03,No,Yes,No,Not Applicable,Poor Website,1,Basic,21,20,374,571.45,4,indrasaputra27638@yahoo.com,0878173767
36,M,5BLX6OY,,23-05-2015,Yes,CID22558,Credit/Debit Card Offers,Desktop,Fiber_Optic,21:47:49,6,100.52,11557.29,26,606.28,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,1,Basic,12,12,399,199.21,12,gilangsetiawan269@yahoo.com,082201732602
60,F,BBE9V52,Town,16-04-2017,Yes,CID31864,Credit/Debit Card Offers,Smartphone,Mobile_Data,9:42:22,-999,212.82,32981.35,21,632.3,Yes,No,Yes,Unsolved,Poor Customer Service,1,Basic,17,14,436,320.05,5,jokokartika16279@gmail.com,087868148627
59,F,8YRN5GJ,,12-05-2017,?,CID29612,Credit/Debit Card Offers,Desktop,Fiber_Optic,0:06:45,17,30.17,2145.69,14,679.96,Yes,No,Yes,Solved,No reason specified,1,Pro,25,22,1295,439.96,4,lisapratama58948@gmail.com,08224809508
49,F,MVVM2AE,Town,19-04-2016,Yes,CID32520,Credit/Debit Card Offers,Desktop,Fiber_Optic,21:03:10,25,248.19,72614.52,2,705.52,Yes,Yes,No,Not Applicable,Reasonable Price,0,Enterprise,49,39,10000,1372.15,0,jokokartika37149@gmail.com,0853712159
54,F,LO6MRW7,Village,17-11-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,17:44:51,12,139.5,13488.54,32.09311068,787.4,No,Yes,No,Not Applicable,User Friendly Website,0,Pro,32,23,1297,753.67,1,linayanti31432@gmail.com,087853523606
16,M,YHYXZ5N,Town,18-05-2017,Yes,CID35432,Gift Vouchers/Coupons,Desktop,Fiber_Optic,16:29:37,12,59.28,33864.46,Error,708.27,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,0,Enterprise,61,51,8426,1398.1,0,indahmartinez83070@yahoo.com,08778416206
61,F,3OGRXSR,Town,08-03-2016,Yes,CID56538,Without Offers,Desktop,Wi-Fi,3:41:05,11,673.89,2313.78,16,,No,Yes,No,Not Applicable,Too many ads,1,Pro,42,32,2070,989.61,0,ekowilson8024@gmail.com,0853178477673
33,M,WMPZE7E,,31-08-2017,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,18:37:41,21,33.49,47472.22,Error,,No,Yes,No,Not Applicable,User Friendly Website,0,Pro,17,17,2074,307.2,0,sintautama60371@yahoo.com,0881729246968
29,M,S1M3YG1,,02-02-2015,Yes,CID52294,Without Offers,Smartphone,Wi-Fi,14:34:45,10,284.33,27142.83,18,,Yes,No,Yes,Unsolved,No reason specified,1,Pro,25,23,1575,614.8,2,yogajohnson98789@gmail.com,0822697172845
49,F,30E3FD3,City,16-04-2017,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,0:38:52,11,268.88,5509.46,6,758.48,Yes,No,Yes,Solved,Poor Website,0,Pro,32,27,1333,764.02,1,lisasyahputra70199@yahoo.com,08127149688
31,F,RLZYSXW,City,15-03-2017,Yes,CID671,Credit/Debit Card Offers,Smartphone,Mobile_Data,23:56:23,24,33.05,29813.53,15,221.7131907,No,Yes,No,Not Applicable,Poor Customer Service,1,Basic,7,6,469,110.71,12,ranismith32558@yahoo.com,0895908711
39,M,X7YC8JJ,Town,08-06-2016,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,14:36:01,15,33.18,26515.79,23,595.27,No,Yes,Yes,Unsolved,Poor Product Quality,1,Basic,11,11,361,297.83,12,dianriyadi55916@yahoo.com,0811142745227
44,F,W1WZ43F,,21-09-2016,No,xxxxxxxx,Without Offers,Both,Wi-Fi,13:51:05,9,335.65,49103.8,13,1159.606667,Yes,Yes,No,Not Applicable,Poor Product Quality,1,Basic,13,12,359,212.04,5,kevinanggraini64544@yahoo.com,0821907112559
49,M,8905B4G,City,18-04-2017,No,xxxxxxxx,Without Offers,Desktop,Fiber_Optic,12:21:05,17,145.26,37379.58,16,1067.288456,No,Yes,No,Not Applicable,Too many ads,1,Pro,26,24,1796,495.52,2,steverahayu41340@yahoo.com,082183564774
57,M,KKYX28E,Town,31-12-2017,No,xxxxxxxx,Gift Vouchers/Coupons,?,Wi-Fi,8:13:48,16,397.19,24689.23,29,641.34,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,1,Basic,12,11,278,225.99,4,putrikurniawan75365@gmail.com,0812491498
42,F,WEODM3Y,Town,21-12-2015,Yes,CID63630,Credit/Debit Card Offers,Smartphone,Mobile_Data,18:31:14,-999,135.25,33578.45,5,657.78,No,Yes,No,Not Applicable,No reason specified,0,Basic,10,9,396,156.35,9,ekowijaya86527@gmail.com,08570909035
58,M,C82M6Y6,Town,01-07-2016,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,22:19:04,14,-636.6185824,44821.75,6,577.18,Yes,Yes,Yes,Solved in Follow-up,Poor Customer Service,1,Basic,12,12,292,275.49,7,oliviasantoso48481@gmail.com,0857558900
35,F,HPO6V6Q,,15-11-2015,No,xxxxxxxx,Without Offers,Desktop,Fiber_Optic,16:15:19,11,314.98,7831.33,11,199.1568574,No,Yes,No,Not Applicable,Poor Customer Service,1,Basic,14,13,389,252.69,4,lisautama19685@gmail.com,08815747708
17,M,G6QDQ9B,,28-07-2017,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,9:09:22,2,32.16,7773.39,28,739.54,Yes,No,Yes,No Information Available,Too many ads,0,Pro,42,34,1959,1203.43,1,sarahmartinez621@gmail.com,0853275019
27,M,ID0BYRJ,Town,22-07-2017,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,9:01:55,8,180.67,19445.11,21,646.67,Yes,No,No,Not Applicable,Too many ads,1,Basic,11,10,294,208.65,27,kevinwilliams52468@yahoo.com,0858512033
13,M,FKETD7U,Town,29-09-2017,Yes,CID26529,Gift Vouchers/Coupons,Smartphone,Mobile_Data,22:15:41,23,224.54,40398.44,25,784.82,No,Yes,No,Not Applicable,Poor Customer Service,0,Enterprise,41,32,13861,1018.46,3,putrimelati35034@gmail.com,0852657732
17,M,R8A5RDM,Village,10-04-2016,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,2:20:23,1,38.57,27003.84,Error,,Yes,No,Yes,No Information Available,No reason specified,1,Basic,10,9,181,189.2,7,ayusafitri29238@yahoo.com,089618286404
17,F,X2QQJP9,City,11-07-2016,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,19:26:08,13,33.72,12846.97,27,662.08,No,Yes,No,Not Applicable,Poor Product Quality,1,Basic,15,13,266,195.2,7,citrakusumawati1420@gmail.com,088135552419
38,M,SHWF372,Town,12-03-2017,?,CID52411,Without Offers,Desktop,Mobile_Data,11:44:46,12,30.51,5619.05,7,654.47,Yes,No,Yes,Unsolved,No reason specified,1,Basic,19,16,439,481.13,0,kemalhidayat3415@gmail.com,0896922591378
56,F,UAY29U2,City,07-11-2015,No,xxxxxxxx,Credit/Debit Card Offers,?,Mobile_Data,12:45:38,8,284.72,7567.95,21,675.22,No,Yes,Yes,Solved,Poor Customer Service,1,Basic,10,9,296,189.06,0,michaelmelati9452@gmail.com,08118419631
32,M,VOWWO27,,09-05-2015,?,CID31348,Without Offers,Desktop,Mobile_Data,1:36:31,7,188.74,7682.22,5,405.5177216,No,Yes,No,Not Applicable,No reason specified,0,Enterprise,30,25,8279,577.09,2,dewikusumawati73518@yahoo.com,08953283742
43,M,RL8ZQ4X,City,06-07-2015,Yes,CID2090,Gift Vouchers/Coupons,Desktop,Fiber_Optic,1:17:23,16,31.16,18616.71,23,639.18,Yes,No,Yes,Solved,Poor Customer Service,1,Pro,19,18,1317,486.07,0,agusmartinez87033@yahoo.com,0813677891
17,M,J3MA1V8,Village,02-03-2015,?,CID1863,Credit/Debit Card Offers,?,Mobile_Data,9:19:30,14,137.89,26553.22,8,660.67,Yes,No,No,Not Applicable,Poor Customer Service,1,Pro,26,25,1567,529.67,0,ratnahidayat47352@yahoo.com,0857935516
38,F,1CS6XWL,,08-07-2017,No,xxxxxxxx,Gift Vouchers/Coupons,?,Wi-Fi,8:32:38,6,215.76,40250.75,20,1554.020943,Yes,No,No,Not Applicable,Poor Website,1,Basic,13,11,376,264.6,15,ratnawilson12810@gmail.com,0821414007
30,F,PCE37FU,City,14-08-2015,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,3:43:12,19,393.46,46748.84,Error,572.8,Yes,Yes,No,Not Applicable,Poor Product Quality,1,Basic,12,12,314,243.68,13,dimaslopez40446@yahoo.com,0857882176847
26,M,GV8Z84T,Town,15-01-2015,Yes,CID14555,Gift Vouchers/Coupons,Both,Mobile_Data,20:36:21,5,1253.58,20160.09,15,540.78,Yes,Yes,Yes,Solved in Follow-up,Poor Website,1,Basic,12,11,318,248.99,11,gilangrahayu73349@yahoo.com,0813356763704
41,M,X82T94L,,21-05-2016,No,xxxxxxxx,Without Offers,Desktop,Fiber_Optic,14:03:21,8,89.13,42087.24,12,633.1,Yes,No,No,Not Applicable,Poor Customer Service,1,Basic,8,7,313,201.1,15,sitihernandez5445@yahoo.com,08211885335
17,M,O2PC4XC,Town,05-05-2017,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,22:16:40,7,31.25,27833.94,20,705.18,Yes,No,No,Not Applicable,Poor Product Quality,0,Pro,23,22,1305,513.09,3,annagonzalez12642@gmail.com,085743233818
36,F,OP7DRWZ,Village,08-09-2015,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,9:14:38,16,31.65,45267.12,18,582.9,No,Yes,No,Not Applicable,No reason specified,1,Basic,13,12,428,239.95,1,kevinwijaya12943@gmail.com,0895256079
62,F,M6CP0XI,Village,07-12-2016,?,CID40147,Without Offers,?,Mobile_Data,21:03:49,11,42.33,26107.8,10,455.0179773,Yes,No,Yes,Unsolved,Poor Website,0,Pro,18,17,1863,379.66,32,mayathomas52347@gmail.com,085815008139
36,M,YYP896X,Town,05-12-2017,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,15:04:21,13,269.7,11008.43,Error,604.49,Yes,No,No,Not Applicable,Poor Product Quality,1,Basic,20,19,305,354.65,2,emmapratama5052@yahoo.com,08124861068
26,M,0DA8W0D,Town,29-06-2015,No,xxxxxxxx,Without Offers,?,Fiber_Optic,6:06:29,8,335.86,23568.18,14,,Yes,No,Yes,No Information Available,Too many ads,1,Pro,31,27,1274,727.49,0,ayuwulandari71765@gmail.com,085330954590
38,M,8XCGXAZ,,08-02-2015,Yes,CID56846,Credit/Debit Card Offers,?,Mobile_Data,13:19:31,19,345.14,25530.76,18,682.46,Yes,Yes,No,Not Applicable,Poor Customer Service,1,Pro,27,22,2170,504.06,0,ranisaputra37514@yahoo.com,085318490836
59,F,CJMQWGC,City,15-10-2015,Yes,CID37596,Gift Vouchers/Coupons,Desktop,Wi-Fi,6:43:18,12,682.54,8629.1,22,604.26,Yes,No,Yes,No Information Available,Poor Product Quality,1,Pro,32,30,1440,828.05,4,robertsari37448@gmail.com,08575275662
63,M,W8V6MAF,City,03-10-2017,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,3:56:09,10,98.22,24150.56,Error,649.55,No,Yes,Yes,Solved in Follow-up,No reason specified,1,Basic,8,8,294,186.26,9,hendrasari50744@gmail.com,0878141573646
10,F,BHRLOJP,Village,17-10-2017,No,xxxxxxxx,Without Offers,Both,Wi-Fi,3:57:28,14,245.63,17200.53,7,723.19,Yes,Yes,No,Not Applicable,No reason specified,0,Pro,21,18,1745,398.35,3,harifauzi67197@gmail.com,0858800853
47,F,PQWXEAG,Town,24-02-2016,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,5:26:36,7,40.87,7128.75,19,368.078871,No,Yes,No,Not Applicable,Too many ads,1,Pro,25,21,1349,543.45,2,wulankusuma59102@yahoo.com,0857049761
39,F,LKNE3LX,Town,04-10-2015,?,xxxxxxxx,Gift Vouchers/Coupons,Both,Mobile_Data,14:08:05,15,258.2,39021.77,29,730.57,No,Yes,No,Not Applicable,Poor Customer Service,0,Enterprise,30,25,12396,596.77,5,oliviawulandari11398@gmail.com,0895755915707
31,M,4B3693U,City,25-09-2015,Yes,CID12436,Credit/Debit Card Offers,Smartphone,Mobile_Data,11:34:08,14,623.2,9932.18,28,630.32,Yes,No,Yes,Solved in Follow-up,Poor Website,1,Basic,5,5,430,90.29,43,lukmanmartin76884@yahoo.com,08817686755
36,F,0TM1OU3,City,23-06-2017,?,CID48121,Credit/Debit Card Offers,Desktop,Fiber_Optic,3:21:24,17,238.73,11024.29,21,631.03,Yes,No,No,Not Applicable,Poor Customer Service,1,Basic,9,9,365,124.82,15,adityawulandari64847@yahoo.com,081131995887
28,F,OGMVDS0,City,22-08-2015,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,8:11:54,17,164.36,12862.24,18,1261.540334,Yes,No,Yes,Solved in Follow-up,Too many ads,0,Pro,23,23,2312,395.74,7,hendrayanti57989@yahoo.com,08130981635
51,M,GAKX8SZ,Town,06-10-2016,No,xxxxxxxx,Without Offers,Desktop,Mobile_Data,11:56:16,17,184.89,26138.21,27,636.28,No,Yes,Yes,Solved,Poor Product Quality,1,Pro,15,15,2247,226.37,0,stevemartin33991@yahoo.com,085343664226
22,M,1HWVBO6,Town,29-09-2017,Yes,CID57654,Without Offers,Desktop,Mobile_Data,13:42:43,21,50.4,3030.33,11,652.26,No,Yes,No,Not Applicable,No reason specified,1,Basic,17,16,354,396.65,9,emmajackson55548@gmail.com,0877402378
64,M,RGDSSLC,Town,13-03-2015,?,CID16776,Credit/Debit Card Offers,Desktop,Wi-Fi,4:50:17,3,111.7,7500.32,12,613.81,Yes,No,Yes,Solved,Poor Product Quality,1,Pro,25,20,2130,478.37,0,nandayanti93859@yahoo.com,08577625770
27,M,W2A3YFV,Town,12-06-2017,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,1:40:17,15,32.9,48252.47,13,787.18,No,Yes,No,Not Applicable,Poor Customer Service,0,Pro,18,16,2188,268.6,4,sarahsusanti4343@yahoo.com,0858989174
42,M,GMAC2PC,Town,27-09-2017,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,11:24:55,4,50.57,52126.92,1,802.25,No,Yes,No,Not Applicable,Quality Customer Care,0,Pro,23,22,1385,337.5,3,alexsari90547@gmail.com,0852092882435
54,F,QSCI0GS,City,21-10-2017,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,18:28:21,9,226.47,34068.5,11,641.05,Yes,No,No,Not Applicable,Poor Customer Service,1,Basic,14,14,234,286.72,0,sintakartika61659@gmail.com,0822677603
55,M,04MUES4,City,02-08-2017,Yes,CID37518,Credit/Debit Card Offers,Smartphone,Mobile_Data,2:04:27,22,84.14,48863.21,32.73344278,1051.866511,No,Yes,Yes,Solved in Follow-up,Too many ads,0,Pro,21,20,2973,287.47,3,sariutama20418@gmail.com,081100655004
